Route Number,Route Name_x,Schedule Period Name,Day Type,Time Period,Averge Early Stop count,Averge Late Stop count,Averge On-Time Stop count,Route Name_y,Average Boardings,Average Alightings,Average Pass-Up,Average Wheelchair Pass-Up
18,North Main-Corydon,Winter 2022,Weekday,Evening,49.5,161.6129032,189.6774194,North Main-Corydon,5.842307692,6.078365385,0,0
18,North Main-Corydon,Winter 2022,Weekday,Mid-Day,116.9210526,446.5,555.8684211,North Main-Corydon,18.74951923,18.46682692,11,4
18,North Main-Corydon,Winter 2022,Weekday,Morning,105.75,98.6625,385.8375,North Main-Corydon,7.552884615,6.973076923,0,0
18,North Main-Corydon,Winter 2022,Weekday,Night,20.02564103,44.66666667,101.7435897,North Main-Corydon,1.506730769,1.666826923,0,0
18,North Main-Corydon,Winter 2022,Weekday,PM Peak,74.125,336.71875,204.78125,North Main-Corydon,11.79685864,12.28429319,13,2
19,Marion-Logan-Notre Dame,Fall 2022,Weekday,Evening,16.76966292,40.7247191,85.33146067,Marion-Logan-Notre Dame,3.763285024,3.80821256,0,0
19,Marion-Logan-Notre Dame,Fall 2022,Weekday,Mid-Day,64.64634146,165.4329268,348.0426829,Marion-Logan-Notre Dame,12.75990338,12.48695652,4,1
19,Marion-Logan-Notre Dame,Fall 2022,Weekday,Morning,48.12195122,148.6280488,320.7621951,Marion-Logan-Notre Dame,8.87294686,8.451207729,12,1
19,Marion-Logan-Notre Dame,Fall 2022,Weekday,Night,17.84153005,24.04918033,53.16393443,Marion-Logan-Notre Dame,1.095652174,1.184057971,0,0
19,Marion-Logan-Notre Dame,Fall 2022,Weekday,PM Peak,49.53694581,76.74384236,119.2167488,Marion-Logan-Notre Dame,7.936231884,8.246376812,4,3
19,Marion-Logan-Notre Dame,Spring 2023,Weekday,Evening,14.67005076,58.17258883,57.69035533,Marion-Logan-Notre Dame,4.092753623,4.095652174,1,1
19,Marion-Logan-Notre Dame,Spring 2023,Weekday,Mid-Day,70.7247191,280.8258427,269.3426966,Marion-Logan-Notre Dame,13.3884058,12.85748792,21,5
19,Marion-Logan-Notre Dame,Spring 2023,Weekday,Morning,56.63483146,144.1797753,339.8707865,Marion-Logan-Notre Dame,8.654589372,8.343478261,8,0
19,Marion-Logan-Notre Dame,Spring 2023,Weekday,Night,22.77948718,20.95384615,50.4974359,Marion-Logan-Notre Dame,1.37294686,1.499033816,0,0
19,Marion-Logan-Notre Dame,Spring 2023,Weekday,PM Peak,27.42792793,160.4504505,76.44144144,Marion-Logan-Notre Dame,8.488888889,8.89468599,16,3
19,Marion-Logan-Notre Dame,Summer 2022,Weekday,Evening,14.06285714,56.02857143,75.96571429,Marion-Logan-Notre Dame,3.382608696,3.378743961,0,1
19,Marion-Logan-Notre Dame,Summer 2022,Weekday,Mid-Day,81.92941176,136.7470588,293.6764706,Marion-Logan-Notre Dame,9.544444444,9.332850242,8,4
19,Marion-Logan-Notre Dame,Summer 2022,Weekday,Morning,74.01744186,87.19186047,304.9069767,Marion-Logan-Notre Dame,5.598067633,5.252657005,9,2
19,Marion-Logan-Notre Dame,Summer 2022,Weekday,Night,15.25925926,33.02116402,51.62962963,Marion-Logan-Notre Dame,1.261835749,1.357004831,0,0
19,Marion-Logan-Notre Dame,Summer 2022,Weekday,PM Peak,49.77619048,61.6,107.3238095,Marion-Logan-Notre Dame,5.958454106,6.161352657,8,4
19,Marion-Logan-Notre Dame,Summer 2023,Weekday,Evening,20.68,45.07,69.19,Marion-Logan-Notre Dame,3.731884058,3.751690821,2,1
19,Marion-Logan-Notre Dame,Summer 2023,Weekday,Mid-Day,106.3294118,138.7058824,262.9764706,Marion-Logan-Notre Dame,11.30144928,11.04154589,18,10
19,Marion-Logan-Notre Dame,Summer 2023,Weekday,Morning,87.10714286,79.02380952,290.2738095,Marion-Logan-Notre Dame,7.523188406,7.190338164,31,0
19,Marion-Logan-Notre Dame,Summer 2023,Weekday,Night,18.42857143,20.87912088,57.73626374,Marion-Logan-Notre Dame,1.44057971,1.564251208,1,0
19,Marion-Logan-Notre Dame,Summer 2023,Weekday,PM Peak,37.85046729,110.6635514,98.92523364,Marion-Logan-Notre Dame,7.414975845,7.639130435,40,5
19,Marion-Logan-Notre Dame,Winter 2022,Weekday,Evening,17.76041667,65.98958333,89.76041667,Marion-Logan-Notre Dame,3.621256039,3.641062802,0,0
19,Marion-Logan-Notre Dame,Winter 2022,Weekday,Mid-Day,79.10714286,208.1904762,354.7738095,Marion-Logan-Notre Dame,12.7173913,12.45603865,7,2
19,Marion-Logan-Notre Dame,Winter 2022,Weekday,Morning,68.33333333,133.4880952,357.3690476,Marion-Logan-Notre Dame,8.763285024,8.395652174,13,0
19,Marion-Logan-Notre Dame,Winter 2022,Weekday,Night,16.94736842,37.4122807,53.07017544,Marion-Logan-Notre Dame,1.18115942,1.268115942,0,0
19,Marion-Logan-Notre Dame,Winter 2022,Weekday,PM Peak,53.36538462,111.6826923,108.5769231,Marion-Logan-Notre Dame,8.265700483,8.590821256,4,0
20,Academy-Watt,Fall 2022,Weekday,Evening,15.32911392,30.87341772,63.2278481,Watt-Academy,2.089506173,2.166666667,0,0
20,Academy-Watt,Fall 2022,Weekday,Mid-Day,62.55,146.3,312.6,Watt-Academy,7.675925926,7.554938272,2,2
20,Academy-Watt,Fall 2022,Weekday,Morning,30.87341772,66.96202532,197.4556962,Watt-Academy,3.941358025,3.665432099,0,0
20,Academy-Watt,Fall 2022,Weekday,Night,14.765625,16.03125,43.890625,Watt-Academy,0.654320988,0.765432099,0,0
20,Academy-Watt,Fall 2022,Weekday,PM Peak,21.15254237,72.11016949,93.87288136,Watt-Academy,5.538888889,5.735185185,0,0
20,Academy-Watt,Spring 2023,Weekday,Evening,14.75806452,63.38709677,49.79032258,Watt-Academy,2.344171779,2.34601227,0,0
20,Academy-Watt,Spring 2023,Weekday,Mid-Day,32.30188679,157.8301887,103.3396226,Watt-Academy,4.545398773,4.444785276,0,3
20,Academy-Watt,Spring 2023,Weekday,Morning,25.01923077,64.30769231,116.6153846,Watt-Academy,2.696932515,2.484662577,0,0
20,Academy-Watt,Spring 2023,Weekday,Night,16.76,21.8,37.17333333,Watt-Academy,0.879754601,0.998159509,0,0
20,Academy-Watt,Spring 2023,Weekday,PM Peak,0.678571429,102.7857143,4.928571429,Watt-Academy,2.185889571,2.34601227,2,1
20,Academy-Watt,Summer 2022,Weekday,Evening,22.96341463,28.37804878,76.87804878,Watt-Academy,2.104320988,2.159876543,0,0
20,Academy-Watt,Summer 2022,Weekday,Mid-Day,81.06329114,78.60759494,297.9113924,Watt-Academy,6.067283951,5.887654321,0,2
20,Academy-Watt,Summer 2022,Weekday,Morning,51.32432432,34.13513514,174.5810811,Watt-Academy,2.801234568,2.562345679,0,0
20,Academy-Watt,Summer 2022,Weekday,Night,16.02409639,13.69879518,45.68674699,Watt-Academy,0.680246914,0.788271605,0,0
20,Academy-Watt,Summer 2022,Weekday,PM Peak,32.7295082,57,97.28688525,Watt-Academy,4.236419753,4.464197531,0,0
20,Academy-Watt,Summer 2023,Weekday,Evening,16.71428571,74.28571429,26.85714286,Watt-Academy,2.393630573,2.339490446,0,0
20,Academy-Watt,Summer 2023,Weekday,Mid-Day,26.53333333,116.0666667,90.86666667,Watt-Academy,5.962893082,5.859748428,0,2
20,Academy-Watt,Summer 2023,Weekday,Morning,15.83333333,54.16666667,97.91666667,Watt-Academy,3.068553459,2.855974843,0,0
20,Academy-Watt,Summer 2023,Weekday,Night,12.27272727,27.36363636,24.86363636,Watt-Academy,0.927044025,1.030188679,0,0
20,Academy-Watt,Summer 2023,Weekday,PM Peak,4.230769231,89.92307692,3,Watt-Academy,2.293630573,2.577707006,0,0
20,Academy-Watt,Winter 2022,Weekday,Evening,16.51351351,48.13513514,66.45945946,Watt-Academy,2.181481481,2.243209877,0,0
20,Academy-Watt,Winter 2022,Weekday,Mid-Day,62.45238095,243.2619048,296.3571429,Watt-Academy,7.774074074,7.588271605,0,0
20,Academy-Watt,Winter 2022,Weekday,Morning,49.61904762,85.0952381,198.8333333,Watt-Academy,3.969753086,3.730864198,0,0
20,Academy-Watt,Winter 2022,Weekday,Night,10.97368421,23.47368421,54.26315789,Watt-Academy,0.65617284,0.758024691,0,0
20,Academy-Watt,Winter 2022,Weekday,PM Peak,23.36666667,111.5,70.01666667,Watt-Academy,5.538888889,5.777777778,0,0
21,Portage Express,Fall 2022,Weekday,Evening,16.95,15.05,27.1,Portage Express,0.62972973,1.340540541,0,0
21,Portage Express,Fall 2022,Weekday,Mid-Day,113.5317073,89.98536585,373.6439024,Portage Express,17.96946108,17.7251497,33,4
21,Portage Express,Fall 2022,Weekday,Morning,94.64215686,52.96078431,260.3088235,Portage Express,7.58502994,6.941916168,0,0
21,Portage Express,Fall 2022,Weekday,PM Peak,129.5815603,102.6382979,328.8439716,Portage Express,12.07635135,12.95202703,17,1
21,Portage Express,Spring 2023,Weekday,Evening,19.40909091,17.43181818,25.79545455,Portage Express,0.789189189,2.072972973,0,0
21,Portage Express,Spring 2023,Weekday,Mid-Day,147.5090909,118.2727273,404.1545455,Portage Express,17.73413174,17.37724551,26,8
21,Portage Express,Spring 2023,Weekday,Morning,143.1272727,51.39090909,274.7090909,Portage Express,8.363473054,7.750299401,0,0
21,Portage Express,Spring 2023,Weekday,PM Peak,142.778481,161.1962025,278.8670886,Portage Express,12.67414966,13.47346939,6,2
21,Portage Express,Summer 2022,Weekday,Evening,14.45238095,8.833333333,31.0952381,Portage Express,0.923684211,2.036842105,0,0
21,Portage Express,Summer 2022,Weekday,Mid-Day,91.28037383,99.24766355,324.0934579,Portage Express,15.18214286,14.79345238,9,7
21,Portage Express,Summer 2022,Weekday,Morning,93.01869159,48.55140187,250.2616822,Portage Express,6.373214286,5.870238095,0,0
21,Portage Express,Summer 2022,Weekday,PM Peak,127.5661765,105.375,339.6691176,Portage Express,10.28993289,11.04161074,4,0
21,Portage Express,Summer 2023,Weekday,Evening,18.38095238,11.33333333,36.19047619,Portage Express,1.216216216,2.564864865,0,0
21,Portage Express,Summer 2023,Weekday,Mid-Day,137.1428571,118.6,388.4857143,Portage Express,17.84610778,17.31377246,30,14
21,Portage Express,Summer 2023,Weekday,Morning,147.3846154,40.18269231,282.3653846,Portage Express,7.628742515,7.077844311,0,1
21,Portage Express,Summer 2023,Weekday,PM Peak,190.2054795,87.36986301,347.5890411,Portage Express,12.46394558,13.25102041,7,2
21,Portage Express,Winter 2022,Weekday,Evening,9.904761905,35.0952381,22.9047619,Portage Express,0.797297297,1.840540541,0,0
21,Portage Express,Winter 2022,Weekday,Mid-Day,100.847619,162.8571429,349.7809524,Portage Express,17.50419162,17.20958084,8,1
21,Portage Express,Winter 2022,Weekday,Morning,75.9047619,73.36190476,259.5428571,Portage Express,7.792814371,7.15748503,0,0
21,Portage Express,Winter 2022,Weekday,PM Peak,90.22222222,238.7222222,289.7638889,Portage Express,12.38911565,13.18979592,3,0
22,Assiniboia Express,Fall 2022,Weekday,Evening,3.5,7,3.5,Assiniboia Express,0.042857143,0.471428571,0,0
22,Assiniboia Express,Fall 2022,Weekday,Mid-Day,0.581395349,0.837209302,5.825581395,Assiniboia Express,4.683333333,0.675,1,0
22,Assiniboia Express,Fall 2022,Weekday,Morning,103.7073171,60.04878049,534.6585366,Assiniboia Express,10.215,10.20333333,0,0
22,Assiniboia Express,Fall 2022,Weekday,PM Peak,32.81300813,44.57723577,96.61788618,Assiniboia Express,12.3516129,12.96451613,4,0
22,Assiniboia Express,Spring 2023,Weekday,Evening,0,9.818181818,4.181818182,Assiniboia Express,0.05,0.585714286,0,0
22,Assiniboia Express,Spring 2023,Weekday,Mid-Day,0.285714286,0.472527473,6.791208791,Assiniboia Express,4.958333333,0.891666667,0,0
22,Assiniboia Express,Spring 2023,Weekday,Morning,157.0227273,51.11363636,586.9772727,Assiniboia Express,10.69,10.68333333,0,0
22,Assiniboia Express,Spring 2023,Weekday,PM Peak,41.5530303,59.12878788,88.06060606,Assiniboia Express,12.73870968,13.39677419,7,0
22,Assiniboia Express,Summer 2022,Weekday,Evening,0,9.714285714,4.285714286,Assiniboia Express,0.028571429,0.285714286,0,0
22,Assiniboia Express,Summer 2022,Weekday,Mid-Day,0.52238806,1.223880597,4.955223881,Assiniboia Express,3.191666667,0.575,0,0
22,Assiniboia Express,Summer 2022,Weekday,Morning,117.9302326,56.53488372,535.0232558,Assiniboia Express,8.4,8.395,1,0
22,Assiniboia Express,Summer 2022,Weekday,PM Peak,44.1875,35.3828125,89.7421875,Assiniboia Express,10.47903226,10.97096774,2,0
22,Assiniboia Express,Summer 2023,Weekday,Evening,3.833333333,4.666666667,5.5,Assiniboia Express,0.021428571,0.442857143,0,0
22,Assiniboia Express,Summer 2023,Weekday,Mid-Day,0.111111111,1.111111111,5.866666667,Assiniboia Express,4.325,0.75,0,0
22,Assiniboia Express,Summer 2023,Weekday,Morning,180.0952381,41.66666667,550.1904762,Assiniboia Express,8.926666667,8.83,1,0
22,Assiniboia Express,Summer 2023,Weekday,PM Peak,55.47619048,33.9047619,105.0793651,Assiniboia Express,11.91290323,12.54032258,8,1
22,Assiniboia Express,Winter 2022,Weekday,Evening,0.714285714,10.42857143,2.857142857,Assiniboia Express,0.057142857,0.421428571,0,0
22,Assiniboia Express,Winter 2022,Weekday,Mid-Day,0.392156863,1.235294118,5.823529412,Assiniboia Express,4.125,0.75,0,0
22,Assiniboia Express,Winter 2022,Weekday,Morning,84.47619048,78.28571429,560.3333333,Assiniboia Express,10.93333333,10.93166667,0,0
22,Assiniboia Express,Winter 2022,Weekday,PM Peak,18.82539683,94.93650794,86.66666667,Assiniboia Express,12.51774194,13.07580645,4,0
23,Broadway - William,Fall 2022,Weekday,Evening,18.33333333,24.51388889,73.19444444,Broadway - William,1.903508772,1.980701754,0,0
23,Broadway - William,Fall 2022,Weekday,Mid-Day,80,18.25925926,152.5061728,Broadway - William,6.652631579,6.498245614,0,0
23,Broadway - William,Fall 2022,Weekday,Morning,45.34146341,19.92682927,124.402439,Broadway - William,4.942105263,4.915789474,0,0
23,Broadway - William,Fall 2022,Weekday,PM Peak,39.025,40.6375,93.4875,Broadway - William,4.40877193,4.542105263,0,0
23,Broadway - William,Spring 2023,Weekday,Evening,18.91666667,45.4047619,85.8452381,Broadway - William,2.129824561,2.256140351,0,0
23,Broadway - William,Spring 2023,Weekday,Mid-Day,93.01162791,17.89534884,179.3255814,Broadway - William,7.777192982,7.594736842,0,0
23,Broadway - William,Spring 2023,Weekday,Morning,61.42045455,14.03409091,141.0795455,Broadway - William,5.314035088,5.422807018,0,0
23,Broadway - William,Spring 2023,Weekday,PM Peak,34.60227273,90.05681818,59.86363636,Broadway - William,4.928070175,5.142105263,0,0
23,Broadway - William,Summer 2022,Weekday,Evening,21.22058824,25.88235294,79.57352941,Broadway - William,1.570175439,1.661403509,0,0
23,Broadway - William,Summer 2022,Weekday,Mid-Day,74.53333333,16.17333333,144.1466667,Broadway - William,6.005263158,5.975438596,0,0
23,Broadway - William,Summer 2022,Weekday,Morning,56.10588235,8.2,107.9411765,Broadway - William,3.635087719,3.528070175,0,0
23,Broadway - William,Summer 2022,Weekday,PM Peak,53.25,23.53571429,76.0952381,Broadway - William,4.705263158,4.868421053,0,0
23,Broadway - William,Summer 2023,Weekday,Evening,22.275,47.85,90.575,Broadway - William,2.407017544,2.51754386,0,0
23,Broadway - William,Summer 2023,Weekday,Mid-Day,89.275,29.975,193.775,Broadway - William,7.135087719,6.856140351,0,0
23,Broadway - William,Summer 2023,Weekday,Morning,47.35714286,27.07142857,144,Broadway - William,4.743859649,4.710526316,0,0
23,Broadway - William,Summer 2023,Weekday,PM Peak,61.85714286,44.30952381,81.5,Broadway - William,5.575438596,5.824561404,0,0
23,Broadway - William,Winter 2022,Weekday,Evening,16.075,45.15,77.925,Broadway - William,2.071929825,2.173684211,0,0
23,Broadway - William,Winter 2022,Weekday,Mid-Day,86.88095238,35.11904762,163.8095238,Broadway - William,7.261403509,7.085964912,0,0
23,Broadway - William,Winter 2022,Weekday,Morning,54.38095238,16.47619048,131.2380952,Broadway - William,5.436842105,5.347368421,0,0
23,Broadway - William,Winter 2022,Weekday,PM Peak,37.23809524,54.61904762,91.35714286,Broadway - William,6.677192982,6.928070175,0,0
24,Ness Express,Fall 2022,Weekday,Evening,12.30769231,17.98717949,35.24358974,Ness Express,2.241322314,2.323140496,0,0
24,Ness Express,Fall 2022,Weekday,Mid-Day,125.402439,142.3536585,525.5731707,Ness Express,14.33220339,13.8220339,15,0
24,Ness Express,Fall 2022,Weekday,Morning,53.68292683,70.65853659,288.1707317,Ness Express,6.621848739,6.142857143,10,0
24,Ness Express,Fall 2022,Weekday,Night,16.03571429,12.25,58.75,Ness Express,0.841237113,1.004123711,0,0
24,Ness Express,Fall 2022,Weekday,PM Peak,36.13580247,97.96296296,125.7530864,Ness Express,6.772033898,7.566101695,16,0
24,Ness Express,Spring 2023,Weekday,Evening,14.576,21.728,91.864,Ness Express,2.673553719,2.905785124,0,0
24,Ness Express,Spring 2023,Weekday,Mid-Day,188.7078652,99.38202247,622.6404494,Ness Express,13.97881356,13.57033898,12,2
24,Ness Express,Spring 2023,Weekday,Morning,90.94318182,51.18181818,354.9090909,Ness Express,7.092436975,6.612605042,1,0
24,Ness Express,Spring 2023,Weekday,Night,8.488888889,10.28888889,52.77777778,Ness Express,0.870103093,0.992783505,0,0
24,Ness Express,Spring 2023,Weekday,PM Peak,67.07954545,123.1136364,156.1363636,Ness Express,6.987288136,7.572881356,25,1
24,Ness Express,Summer 2022,Weekday,Evening,9.934065934,15.73626374,65.61538462,Ness Express,2.297520661,2.570247934,0,0
24,Ness Express,Summer 2022,Weekday,Mid-Day,172.3488372,119.0232558,543.6976744,Ness Express,11.27627119,10.83389831,9,2
24,Ness Express,Summer 2022,Weekday,Morning,71.48837209,57.70930233,299.1627907,Ness Express,4.796638655,4.399159664,6,0
24,Ness Express,Summer 2022,Weekday,Night,6.2,13.325,49.55,Ness Express,0.898969072,1.040206186,0,0
24,Ness Express,Summer 2022,Weekday,PM Peak,47.62790698,63.26744186,176.6511628,Ness Express,5.631355932,6.075423729,8,1
24,Ness Express,Summer 2023,Weekday,Evening,9.14893617,15.25531915,89.17021277,Ness Express,2.642975207,2.947933884,0,0
24,Ness Express,Summer 2023,Weekday,Mid-Day,242.1666667,116.1428571,598.3809524,Ness Express,13.00169492,12.64237288,16,2
24,Ness Express,Summer 2023,Weekday,Morning,157.047619,43.52380952,332.0714286,Ness Express,5.868907563,5.386554622,4,0
24,Ness Express,Summer 2023,Weekday,Night,11.58695652,14.10869565,63.08695652,Ness Express,1.039175258,1.181443299,0,0
24,Ness Express,Summer 2023,Weekday,PM Peak,59.64285714,73.02380952,201.6666667,Ness Express,6.497457627,6.921186441,11,0
24,Ness Express,Winter 2022,Weekday,Evening,10.24137931,39.17241379,75.22413793,Ness Express,2.259504132,2.581818182,0,0
24,Ness Express,Winter 2022,Weekday,Mid-Day,144.1190476,359.2857143,602.6190476,Ness Express,13.45762712,12.99491525,12,1
24,Ness Express,Winter 2022,Weekday,Morning,61.23809524,111.7619048,352.6428571,Ness Express,6.463865546,6.011764706,1,0
24,Ness Express,Winter 2022,Weekday,Night,5.387096774,19.38709677,65.67741935,Ness Express,0.898969072,1.008247423,0,0
24,Ness Express,Winter 2022,Weekday,PM Peak,46.5,227.0714286,145,Ness Express,6.677966102,7.221186441,6,0
25,Ness Super Express,Fall 2022,Weekday,Evening,3.173913043,15.82608696,11.82608696,Ness Super Express,0.067741935,0.406451613,0,0
25,Ness Super Express,Fall 2022,Weekday,Mid-Day,0.15,0.825,3.65,Ness Super Express,1.911111111,0.333333333,0,0
25,Ness Super Express,Fall 2022,Weekday,Morning,21.26829268,29.24390244,143.4390244,Ness Super Express,5.182926829,5.185365854,0,0
25,Ness Super Express,Fall 2022,Weekday,PM Peak,74.36585366,55.87804878,103.6097561,Ness Super Express,5.281818182,5.4,2,0
25,Ness Super Express,Spring 2023,Weekday,Evening,8.162162162,11.16216216,11.51351351,Ness Super Express,0.048387097,0.551612903,0,0
25,Ness Super Express,Spring 2023,Weekday,Mid-Day,1.636363636,0.303030303,2.666666667,Ness Super Express,1.944444444,0.222222222,0,0
25,Ness Super Express,Spring 2023,Weekday,Morning,48.20454545,11.40909091,185,Ness Super Express,4.936585366,4.917073171,0,0
25,Ness Super Express,Spring 2023,Weekday,PM Peak,77.95454545,92.77272727,99.90909091,Ness Super Express,5.1,5.134090909,2,0
25,Ness Super Express,Summer 2022,Weekday,Evening,15.12903226,7,8.870967742,Ness Super Express,0.041935484,0.380645161,0,0
25,Ness Super Express,Summer 2022,Weekday,Mid-Day,0.510638298,0.574468085,3.14893617,Ness Super Express,1.666666667,0.188888889,0,0
25,Ness Super Express,Summer 2022,Weekday,Morning,30.86046512,24.69767442,166.627907,Ness Super Express,3.604878049,3.607317073,0,0
25,Ness Super Express,Summer 2022,Weekday,PM Peak,85.74418605,28.88372093,82.6744186,Ness Super Express,3.213636364,3.302272727,0,0
25,Ness Super Express,Summer 2023,Weekday,Evening,17.21052632,3.894736842,9.684210526,Ness Super Express,0.035483871,0.441935484,0,0
25,Ness Super Express,Summer 2023,Weekday,Mid-Day,0.625,0.041666667,3.291666667,Ness Super Express,1.766666667,0.333333333,0,0
25,Ness Super Express,Summer 2023,Weekday,Morning,52.0952381,14.33333333,161.0952381,Ness Super Express,4.468292683,4.470731707,0,0
25,Ness Super Express,Summer 2023,Weekday,PM Peak,91.42857143,55.66666667,85.0952381,Ness Super Express,4.418181818,4.470454545,1,0
25,Ness Super Express,Winter 2022,Weekday,Evening,4.916666667,17.08333333,8.5,Ness Super Express,0.04516129,0.303225806,0,0
25,Ness Super Express,Winter 2022,Weekday,Mid-Day,0.19047619,1.380952381,3.761904762,Ness Super Express,1.522222222,0.322222222,0,0
25,Ness Super Express,Winter 2022,Weekday,Morning,31.66666667,38.33333333,169.5714286,Ness Super Express,4.980487805,5.007317073,0,0
25,Ness Super Express,Winter 2022,Weekday,PM Peak,34.85714286,137.0952381,90.0952381,Ness Super Express,6.275,6.365909091,1,0
26,Logan - Berry,Fall 2022,Weekday,Evening,13.73684211,6.905263158,17.51578947,Logan - Berry,0.173076923,0.282692308,0,0
26,Logan - Berry,Fall 2022,Weekday,Mid-Day,105.8875,132.525,284.2125,Logan - Berry,4.420338983,4.277118644,0,0
26,Logan - Berry,Fall 2022,Weekday,Morning,13.3875,63.975,132.8875,Logan - Berry,2.418644068,2.311016949,0,0
26,Logan - Berry,Fall 2022,Weekday,PM Peak,27.37142857,72.19047619,75.92380952,Logan - Berry,2.693220339,2.83559322,0,0
